,Summary,Temperature (C),Apparent Temperature (C),Humidity,Pressure (millibars)
4696,Mostly Cloudy,31.105555555555554,31.90555555555556,0.45,1015.35
4700,Mostly Cloudy,26.48333333333333,26.48333333333333,0.64,1014.4
4701,Mostly Cloudy,25.022222222222226,25.022222222222226,0.69,1014.46
4707,Partly Cloudy,20.09444444444445,20.09444444444445,0.87,1014.66
4714,Partly Cloudy,27.85,28.744444444444444,0.55,1014.15
4719,Partly Cloudy,31.18333333333333,31.80555555555556,0.44,1012.92
4723,Partly Cloudy,27.866666666666664,28.73888888888889,0.55,1010.4
4727,Partly Cloudy,21.91111111111111,21.91111111111111,0.73,1013.35
4731,Partly Cloudy,19.372222222222224,19.372222222222224,0.79,1012.74
4735,Mostly Cloudy,20.02777777777778,20.02777777777778,0.87,1013.85
4737,Mostly Cloudy,22.31666666666667,22.31666666666667,0.78,1014.41
4741,Mostly Cloudy,26.32222222222222,26.32222222222222,0.64,1014.88
4744,Mostly Cloudy,27.938888888888894,28.838888888888885,0.55,1013.66
4746,Partly Cloudy,27.600000000000005,29.205555555555552,0.63,1013.4
4749,Mostly Cloudy,18.044444444444448,18.044444444444448,0.99,1016.44
4751,Overcast,19.02777777777778,19.02777777777778,0.96,1015.5
4752,Overcast,18.911111111111115,18.911111111111115,0.97,1015.76
4753,Overcast,18.88888888888889,18.88888888888889,0.97,1016.05
4754,Clear,19.30555555555556,19.30555555555556,0.97,1016.88
4755,Partly Cloudy,18.28888888888889,18.28888888888889,0.97,1016.13
4759,Partly Cloudy,20.00555555555556,20.00555555555556,0.92,1016.05
4767,Partly Cloudy,27.800000000000004,29.022222222222226,0.59,1015.89
4769,Partly Cloudy,27.84444444444445,29.30555555555556,0.61,1015.43
4777,Partly Cloudy,19.93333333333333,19.93333333333333,0.97,1017.04
4778,Clear,21.37222222222222,21.37222222222222,0.9,1016.86
4779,Clear,19.33333333333333,19.33333333333333,0.93,1017.03
4780,Clear,18.82222222222222,18.82222222222222,0.97,1016.84
4781,Clear,18.42777777777778,18.42777777777778,0.97,1017.28
4782,Clear,20.933333333333337,20.933333333333337,0.93,1017.32
4783,Clear,22.066666666666663,22.066666666666663,0.87,1017.42
4784,Clear,23.86111111111111,23.86111111111111,0.79,1017.58
4785,Clear,26.06111111111111,26.06111111111111,0.69,1017.62
4788,Partly Cloudy,27.84444444444445,29.5,0.63,1017.68
4791,Partly Cloudy,29.09444444444445,30.88888888888889,0.58,1016.77
4792,Partly Cloudy,31.105555555555554,31.916666666666668,0.45,1016.28
4794,Partly Cloudy,29.95,31.8,0.55,1015.1
4797,Partly Cloudy,25.016666666666666,25.016666666666666,0.79,1015.98
4798,Partly Cloudy,23.88888888888889,23.88888888888889,0.82,1016.48
4799,Clear,23.09444444444444,23.09444444444444,0.88,1016.83
4800,Clear,22.666666666666668,22.666666666666668,0.87,1016.91
4801,Clear,21.06666666666667,21.06666666666667,0.93,1016.88
4802,Clear,20.627777777777776,20.627777777777776,0.92,1016.88
4803,Clear,21.06666666666667,21.06666666666667,0.9,1016.48
4804,Clear,20.533333333333328,20.533333333333328,0.97,1016.35
4805,Clear,20.616666666666667,20.616666666666667,0.93,1016.47
4806,Clear,22.11111111111111,22.11111111111111,0.87,1016.49
4808,Partly Cloudy,25.061111111111117,25.061111111111117,0.78,1017.25
4812,Clear,31.13333333333334,33.266666666666666,0.52,1017.24
4813,Clear,32.2,33.56666666666667,0.45,1016.95
4814,Clear,32.21111111111112,32.83888888888889,0.41,1016.52
4815,Clear,32.28888888888889,33.138888888888886,0.42,1015.95
4816,Partly Cloudy,32.28888888888889,32.95555555555555,0.41,1015.84
4818,Clear,32.24444444444445,33.672222222222224,0.45,1015.52
4819,Clear,30.11666666666666,32.04444444444445,0.55,1015.43
4822,Clear,25.02777777777778,25.02777777777778,0.76,1016.75
4823,Clear,24.15,24.15,0.78,1016.72
4824,Clear,23.35555555555556,23.35555555555556,0.82,1016.76
4825,Clear,22.24444444444445,22.24444444444445,0.87,1016.79
4827,Clear,21.6,21.6,0.87,1017.02
4828,Clear,21.03888888888889,21.03888888888889,0.9,1017.38
4829,Clear,21.05555555555556,21.05555555555556,0.91,1017.58
4830,Clear,22.16111111111111,22.16111111111111,0.87,1017.58
4831,Clear,23.87222222222222,23.87222222222222,0.79,1017.28
4832,Clear,26.05555555555556,26.05555555555556,0.74,1017.6
4833,Clear,27.85,30.58888888888889,0.72,1017.45
4834,Clear,30.07222222222222,33.48333333333333,0.62,1017.26
4835,Clear,31.22222222222222,33.22222222222222,0.51,1017.41
4836,Clear,32.28888888888889,33.72222222222222,0.45,1017.26
4837,Partly Cloudy,32.87222222222223,33.666666666666664,0.4,1016.95
4838,Partly Cloudy,33.93333333333333,34.87222222222222,0.38,1016.72
4841,Partly Cloudy,33.07777777777778,33.70555555555556,0.39,1015.45
4844,Partly Cloudy,29.34444444444444,31.66111111111111,0.6,1014.55
4849,Mostly Cloudy,21.97222222222222,21.97222222222222,0.92,1015.42
4850,Clear,21.677777777777774,21.677777777777774,0.89,1015.95
4852,Mostly Cloudy,23.15,23.15,0.84,1015.88
4853,Partly Cloudy,22.15,22.15,0.89,1015.68
4854,Mostly Cloudy,21.116666666666667,21.116666666666667,0.79,1015.89
4855,Mostly Cloudy,22.15555555555555,22.15555555555555,0.76,1016.54
4858,Partly Cloudy,27.15,28.322222222222223,0.61,1016.32
4867,Partly Cloudy,28.90555555555555,30.75,0.59,1014.45
4868,Partly Cloudy,28.033333333333328,29.75555555555556,0.62,1014.95
4869,Partly Cloudy,25.038888888888884,25.038888888888884,0.74,1015.39
4871,Clear,23.49444444444445,23.49444444444445,0.84,1015.98
4872,Clear,22.2,22.2,0.87,1016.05
4873,Clear,20.65,20.65,0.93,1016.59
4875,Partly Cloudy,20.511111111111116,20.511111111111116,0.97,1016.39
4876,Mostly Cloudy,19.97777777777777,19.97777777777777,0.97,1016.21
4880,Partly Cloudy,26.922222222222217,28.716666666666665,0.7,1016.83
4881,Clear,27.75555555555555,29.855555555555554,0.67,1016.81
4882,Clear,28.883333333333333,30.244444444444444,0.56,1017.01
4886,Mostly Cloudy,28.616666666666667,30.172222222222224,0.58,1016.02
4887,Overcast,21.022222222222226,21.022222222222226,0.74,1018.2
4889,Overcast,21.922222222222217,21.922222222222217,0.78,1016.16
4892,Mostly Cloudy,22.344444444444445,22.344444444444445,0.76,1016.11
4895,Overcast,20.288888888888884,20.288888888888884,0.92,1018.97
4897,Overcast,10.533333333333337,10.533333333333337,0.93,1013.29
4902,Overcast,10.050000000000002,10.050000000000002,0.93,1014.37
4904,Mostly Cloudy,11.033333333333331,11.033333333333331,0.82,1014.82
4905,Mostly Cloudy,12.17777777777778,12.17777777777778,0.81,1014.44
4909,Overcast,15.094444444444449,15.094444444444449,0.77,1014.11
4911,Overcast,14.033333333333331,14.033333333333331,0.82,1013.91
4912,Overcast,12.988888888888887,12.988888888888887,0.94,1013.81
4913,Overcast,12.888888888888893,12.888888888888893,0.92,1013.9
4914,Overcast,12.388888888888888,12.388888888888888,0.92,1013.79
4916,Mostly Cloudy,12.316666666666668,12.316666666666668,0.93,1013.68
4919,Overcast,11.733333333333333,11.733333333333333,0.93,1013.96
4922,Partly Cloudy,16.744444444444444,16.744444444444444,0.89,1018.32
4926,Mostly Cloudy,19.86111111111111,19.86111111111111,0.87,1016.58
4929,Partly Cloudy,22.56666666666667,22.56666666666667,0.8,1016.95
4930,Partly Cloudy,23.72777777777777,23.72777777777777,0.75,1016.11
4932,Partly Cloudy,22.61666666666666,22.61666666666666,0.74,1017.69
4933,Partly Cloudy,19.90555555555555,19.90555555555555,0.87,1018.57
4939,Partly Cloudy,21.29444444444444,21.29444444444444,0.86,1017.41
4941,Mostly Cloudy,19.95,19.95,0.86,1017.67
4942,Mostly Cloudy,19.35,19.35,0.87,1018.24
4943,Mostly Cloudy,18.40555555555555,18.40555555555555,0.9,1019.32
4944,Overcast,11.688888888888888,11.688888888888888,0.96,1013.59
4945,Mostly Cloudy,11.688888888888888,11.688888888888888,0.93,1012.81
4947,Overcast,11.694444444444445,11.694444444444445,0.96,1012.49
4948,Overcast,11.694444444444445,11.694444444444445,0.96,1012.19
4949,Overcast,11.738888888888887,11.738888888888887,0.96,1012.07
4954,Overcast,12.82777777777778,12.82777777777778,0.95,1012.11
4957,Overcast,12.82777777777778,12.82777777777778,0.96,1012.62
4961,Overcast,12.811111111111112,12.811111111111112,0.9,1013.28
4962,Overcast,12.77777777777778,12.77777777777778,0.9,1013.33
4963,Clear,12.750000000000002,12.750000000000002,0.9,1013.43
4964,Overcast,12.205555555555556,12.205555555555556,0.87,1013.91
4965,Clear,11.183333333333334,11.183333333333334,0.93,1014.16
4966,Overcast,11.161111111111111,11.161111111111111,0.96,1014.84
4968,Overcast,11.11111111111111,11.11111111111111,0.93,1015.61
4973,Mostly Cloudy,8.405555555555557,5.82222222222222,0.89,1016.31
4974,Partly Cloudy,7.777777777777778,4.427777777777777,0.89,1016.66
4979,Partly Cloudy,15.016666666666667,15.016666666666667,0.61,1018.64
4983,Mostly Cloudy,15.18333333333333,15.18333333333333,0.59,1019.01
4996,Partly Cloudy,5.677777777777777,5.677777777777777,0.93,1022.22
4997,Partly Cloudy,6.077777777777777,6.077777777777777,0.92,1022.27
4998,Partly Cloudy,7.766666666666664,7.766666666666664,0.96,1022.5
5004,Partly Cloudy,17.849999999999998,17.849999999999998,0.51,1023.08
5007,Mostly Cloudy,19.86111111111111,19.86111111111111,0.49,1022.0
5009,Mostly Cloudy,17.816666666666663,17.816666666666663,0.51,1021.55
5012,Mostly Cloudy,14.061111111111112,14.061111111111112,0.72,1022.05
5013,Clear,12.761111111111113,12.761111111111113,0.78,1022.15
5015,Overcast,12.166666666666666,12.166666666666666,0.84,1022.84
5016,Overcast,11.6,11.6,0.9,1022.86
5018,Overcast,12.383333333333333,12.383333333333333,0.9,1021.85
5019,Overcast,10.577777777777776,10.577777777777776,0.93,1022.08
5020,Overcast,10.555555555555555,10.555555555555555,0.96,1021.49
5021,Overcast,10.58888888888889,10.58888888888889,0.93,1021.42
5022,Overcast,11.116666666666664,11.116666666666664,0.93,1021.57
5023,Overcast,11.116666666666664,11.116666666666664,0.93,1021.86
5025,Overcast,12.711111111111112,12.711111111111112,0.9,1022.36
5026,Overcast,12.783333333333331,12.783333333333331,0.95,1022.47
5028,Overcast,15.02777777777778,15.02777777777778,0.82,1022.54
5029,Overcast,15.072222222222225,15.072222222222225,0.72,1022.24
5030,Overcast,15.82777777777778,15.82777777777778,0.74,1022.01
5033,Overcast,15.5,15.5,0.73,1020.92
5034,Overcast,14.916666666666666,14.916666666666666,0.73,1020.61
5036,Mostly Cloudy,13.91111111111111,13.91111111111111,0.83,1020.75
5038,Overcast,13.216666666666663,13.216666666666663,0.81,1021.8
5039,Overcast,13.155555555555557,13.155555555555557,0.85,1021.96
5040,Overcast,12.66111111111111,12.66111111111111,0.86,1022.09
5041,Overcast,12.15,12.15,0.9,1021.81
5042,Overcast,12.7,12.7,0.84,1023.59
5044,Mostly Cloudy,12.52222222222222,12.52222222222222,0.8,1021.63
5045,Mostly Cloudy,12.022222222222222,12.022222222222222,0.81,1021.89
5046,Mostly Cloudy,12.03888888888889,12.03888888888889,0.73,1022.41
5047,Mostly Cloudy,12.111111111111107,12.111111111111107,0.72,1022.71
5050,Clear,13.055555555555555,13.055555555555555,0.75,1023.87
5051,Mostly Cloudy,12.727777777777776,12.727777777777776,0.82,1024.43
5054,Mostly Cloudy,13.627777777777778,13.627777777777778,0.84,1025.04
5056,Partly Cloudy,15.344444444444443,15.344444444444443,0.65,1024.38
5057,Mostly Cloudy,15.994444444444444,15.994444444444444,0.63,1023.93
5060,Mostly Cloudy,13.538888888888888,13.538888888888888,0.77,1024.11
5061,Mostly Cloudy,12.894444444444446,12.894444444444446,0.82,1024.43
5062,Mostly Cloudy,12.711111111111112,12.711111111111112,0.8,1024.85
5063,Overcast,14.5,14.5,0.66,1024.78
5065,Clear,12.550000000000002,12.550000000000002,0.81,1024.28
5066,Mostly Cloudy,10.955555555555556,10.955555555555556,0.85,1020.6
5067,Mostly Cloudy,12.03888888888889,12.03888888888889,0.86,1023.67
5068,Mostly Cloudy,12.03888888888889,12.03888888888889,0.84,1023.39
5069,Mostly Cloudy,12.044444444444444,12.044444444444444,0.81,1023.51
5070,Mostly Cloudy,12.666666666666664,12.666666666666664,0.73,1023.68
5071,Mostly Cloudy,12.805555555555554,12.805555555555554,0.72,1023.85
5073,Mostly Cloudy,16.116666666666664,16.116666666666664,0.67,1023.84
5075,Mostly Cloudy,17.41111111111111,17.41111111111111,0.58,1023.76
5076,Mostly Cloudy,17.938888888888894,17.938888888888894,0.56,1023.62
5091,Overcast,-5.46111111111111,-8.555555555555555,0.92,1007.09
5093,Overcast,-7.03888888888889,-11.561111111111112,0.96,1007.49
5094,Mostly Cloudy,-7.566666666666667,-12.244444444444444,0.92,1007.96
5096,Clear,-5.966666666666665,-11.555555555555555,0.88,1008.74
5097,Clear,-4.744444444444444,-10.13888888888889,0.84,1008.74
5098,Clear,-2.6611111111111105,-7.383333333333332,0.84,1008.83
5099,Clear,-0.9222222222222224,-5.133333333333332,0.8,1008.92
5100,Clear,0.2111111111111125,-4.322222222222223,0.74,1008.64
5101,Clear,1.2611111111111128,-3.733333333333333,0.68,1008.81
5102,Partly Cloudy,2.433333333333335,-2.2111111111111112,0.68,1008.52
5103,Partly Cloudy,2.433333333333335,-2.2000000000000006,0.67,1008.42
5107,Partly Cloudy,-0.8888888888888897,-5.188888888888889,0.87,1009.69
5109,Clear,-1.6222222222222231,-5.516666666666667,0.85,1009.97
5110,Clear,-2.5333333333333328,-6.5,0.88,1010.36
5112,Overcast,2.2666666666666657,-1.9555555555555555,0.8,1008.72
5113,Overcast,3.955555555555554,1.722222222222223,0.95,1000.91
5114,Overcast,2.294444444444446,-1.961111111111112,0.82,1009.1
5115,Overcast,2.2666666666666657,-2.338888888888889,0.85,1008.32
5119,Mostly Cloudy,2.7999999999999994,0.4388888888888884,0.83,1008.73
5120,Mostly Cloudy,3.866666666666667,0.0222222222222217,0.82,1008.85
5121,Overcast,4.027777777777778,0.9999999999999984,0.82,1008.65
5122,Overcast,4.061111111111113,1.2055555555555566,0.82,1008.5
5123,Overcast,5.050000000000002,2.0388888888888896,0.77,1008.25
5125,Overcast,6.333333333333332,4.577777777777779,0.85,1006.98
5127,Overcast,6.183333333333335,5.477777777777778,0.87,1005.39
5128,Overcast,5.416666666666667,5.416666666666667,0.92,1004.5
5129,Overcast,5.044444444444443,3.266666666666668,0.93,1003.5
5132,Overcast,4.972222222222224,2.638888888888889,0.93,1000.82
5134,Overcast,4.972222222222224,4.972222222222224,0.96,1000.31
5140,Overcast,3.877777777777776,0.5999999999999991,0.93,999.21
5141,Overcast,2.7999999999999994,-0.5499999999999992,1.0,999.06
5142,Clear,3.816666666666665,0.1777777777777779,0.92,998.98
5143,Clear,3.861111111111113,0.9666666666666678,0.9,999.81
5144,Overcast,3.888888888888889,0.0500000000000019,0.89,1000.26
5145,Overcast,4.972222222222224,1.5888888888888886,0.86,1000.94
5149,Overcast,7.394444444444446,5.777777777777777,0.72,1002.93
5155,Mostly Cloudy,4.127777777777777,1.9833333333333332,0.82,1005.28
5156,Overcast,2.872222222222223,2.872222222222223,0.89,1006.11
5157,Overcast,2.755555555555556,2.755555555555556,0.89,1006.54
5159,Overcast,2.133333333333335,0.2333333333333342,0.89,1006.87
5160,Overcast,1.594444444444443,1.594444444444443,0.92,1007.04
5162,Overcast,0.8999999999999986,-1.0888888888888897,0.92,1006.65
5164,Mostly Cloudy,0.7611111111111097,-1.1444444444444437,0.92,1006.36
5165,Clear,1.0888888888888897,-1.4444444444444453,0.92,1006.38
5168,Overcast,2.1111111111111094,-2.605555555555556,0.92,1007.89
5169,Clear,2.738888888888889,-1.849999999999999,0.89,1008.52
5170,Overcast,3.938888888888891,-0.5722222222222229,0.82,1009.01
5177,Overcast,3.85,-1.311111111111111,0.76,1010.25
5202,Overcast,-2.0388888888888896,-8.133333333333333,0.96,1016.73
5204,Overcast,-1.0166666666666655,-7.25,0.92,1017.34
5205,Overcast,-1.5777777777777775,-7.938888888888887,0.96,1017.55
5207,Overcast,-1.0666666666666675,-7.28888888888889,0.88,1017.93
5208,Overcast,-1.5277777777777777,-7.244444444444444,0.88,1018.11
5213,Overcast,-2.105555555555555,-7.377777777777778,0.96,1018.02
5214,Overcast,-2.105555555555555,-7.905555555555556,0.96,1018.01
5216,Overcast,-1.083333333333333,-6.15,0.88,1018.6
5218,Overcast,-0.0499999999999999,-4.333333333333333,0.84,1019.04
5219,Overcast,-0.0166666666666672,-4.53888888888889,0.83,1019.19
5220,Overcast,0.4500000000000013,-3.888888888888889,0.77,1019.01
5223,Overcast,1.094444444444444,-2.638888888888889,0.85,1018.96
5225,Overcast,1.1166666666666656,-2.833333333333334,0.78,1019.16
5226,Clear,1.094444444444444,-2.894444444444445,0.79,1019.46
5227,Clear,0.0611111111111108,-3.9833333333333343,0.86,1020.04
5228,Clear,0.0722222222222236,-3.844444444444445,0.85,1020.05
5231,Overcast,-0.0222222222222217,-2.105555555555555,0.89,1020.67
5234,Overcast,-0.0222222222222217,-2.127777777777777,0.91,1020.46
5235,Overcast,-0.0722222222222216,-2.2111111111111112,0.89,1020.25
5236,Overcast,-0.561111111111112,-3.872222222222222,0.88,1020.22
5237,Overcast,-1.1111111111111112,-4.427777777777777,0.88,1020.07
5238,Overcast,-1.1111111111111112,-4.383333333333334,0.88,1019.97
5239,Clear,-0.9888888888888896,-0.9888888888888896,0.89,1020.41
5240,Clear,0.0277777777777761,-2.6,0.82,1020.64
5241,Overcast,2.066666666666666,0.816666666666666,0.7,1021.02
5242,Overcast,2.000000000000001,2.000000000000001,0.71,1021.03
5252,Overcast,1.0888888888888897,-1.2444444444444436,0.85,1021.24
5254,Overcast,0.6166666666666664,0.6166666666666664,0.9,1021.8
5255,Overcast,0.6055555555555574,0.6055555555555574,0.89,1021.81
5256,Overcast,0.6055555555555574,0.6055555555555574,0.89,1021.72
5259,Overcast,0.0722222222222236,0.0722222222222236,0.92,1021.21
5267,Overcast,3.938888888888891,3.938888888888891,0.7,1021.73
5269,Partly Cloudy,4.922222222222222,3.2444444444444462,0.7,1021.5
5272,Partly Cloudy,5.011111111111113,5.011111111111113,0.65,1020.5
5273,Mostly Cloudy,4.977777777777778,4.977777777777778,0.7,1020.6
5277,Overcast,3.333333333333333,3.333333333333333,0.82,1021.04
5278,Overcast,2.866666666666665,2.866666666666665,0.86,1021.28
5279,Overcast,2.82777777777778,1.0666666666666675,0.89,1021.13
5280,Overcast,2.7777777777777777,2.7777777777777777,0.85,1021.03
5283,Mostly Cloudy,1.2055555555555566,1.2055555555555566,0.92,1020.03
5285,Overcast,1.183333333333335,-1.0777777777777784,0.92,1019.93
5289,Clear,2.755555555555556,2.755555555555556,0.89,1020.06
5290,Clear,4.033333333333332,2.822222222222221,0.86,1020.01
5292,Mostly Cloudy,5.899999999999999,3.605555555555557,0.71,1019.87
5295,Overcast,5.994444444444444,3.6444444444444457,0.71,1019.08
5296,Clear,5.072222222222224,2.049999999999999,0.8,1019.11
5297,Overcast,4.927777777777776,2.0722222222222206,0.82,1019.17
5298,Overcast,3.861111111111113,0.2888888888888906,0.88,1019.37
5299,Overcast,3.894444444444444,0.9222222222222204,0.83,1019.75
5300,Mostly Cloudy,2.7999999999999994,-0.4388888888888884,0.89,1019.77
5301,Mostly Cloudy,2.7999999999999994,-0.1222222222222216,0.89,1019.95
5302,Mostly Cloudy,1.81111111111111,-0.0111111111111108,0.92,1020.21
5303,Mostly Cloudy,2.244444444444444,0.3555555555555558,0.92,1020.06
5304,Mostly Cloudy,2.2222222222222223,-0.8500000000000006,0.92,1020.05
5306,Mostly Cloudy,1.6888888888888884,-0.2111111111111105,0.92,1019.65
5307,Mostly Cloudy,1.183333333333335,1.183333333333335,0.95,1019.45
5308,Mostly Cloudy,1.2055555555555566,-0.5777777777777773,0.92,1019.51
5309,Clear,1.1333333333333329,1.1333333333333329,0.92,1019.34
5310,Clear,1.161111111111113,1.161111111111113,0.92,1019.43
5311,Clear,2.0388888888888896,2.0388888888888896,0.93,1019.7
5316,Mostly Cloudy,5.022222222222222,5.022222222222222,0.7,1019.84
5320,Mostly Cloudy,5.172222222222223,3.583333333333335,0.74,1019.12
5321,Mostly Cloudy,5.022222222222222,5.022222222222222,0.75,1018.9
5323,Mostly Cloudy,3.1555555555555554,3.1555555555555554,0.87,1019.11
5325,Overcast,3.333333333333333,3.333333333333333,0.88,1019.23
5327,Overcast,2.6444444444444435,0.8777777777777769,0.89,1018.84
5328,Overcast,2.0944444444444463,2.0944444444444463,0.92,1018.72
5329,Clear,0.3055555555555539,-1.6666666666666667,0.95,1014.53
5330,Overcast,2.049999999999999,2.049999999999999,0.89,1018.51
